time	V(in1)	V(in2)	V(in3)	V(in4)	V(out1)	V(out2)	V(out3)	V(out4)	I(L1)	I(L2)	I(L3)	I(L4)	I(R1)	I(R2)	I(R3)	I(R4)	I(R_in2)	I(R_in4)	I(Vsource)	I(Vsource2)	L1:flux	L2:flux	L3:flux	L4:flux
2.220703124999999e-09	1.000000e+00	3.185323e-15	1.000000e+00	3.170129e-20	1.000000e+00	-3.185323e-15	1.000000e+00	-3.170129e-20	2.000000e-02	-6.370646e-17	2.000000e-02	-6.340258e-22	2.000000e-02	-6.370646e-17	2.000000e-02	-6.340258e-22	6.370646e-17	6.340258e-22	-2.000000e-02	-2.000000e-02	2.000000e-11	2.000000e-13	2.000000e-11	2.000000e-18
2.269531249999999e-09	1.000000e+00	-1.207278e-15	1.000000e+00	-1.200260e-20	1.000000e+00	1.207278e-15	1.000000e+00	1.200260e-20	2.000000e-02	2.414555e-17	2.000000e-02	2.400521e-22	2.000000e-02	2.414555e-17	2.000000e-02	2.400521e-22	-2.414555e-17	-2.400521e-22	-2.000000e-02	-2.000000e-02	2.000000e-11	2.000000e-13	2.000000e-11	2.000000e-18
2.318359374999999e-09	1.000000e+00	4.574380e-16	1.000000e+00	4.539183e-21	1.000000e+00	-4.574380e-16	1.000000e+00	-4.539183e-21	2.000000e-02	-9.148760e-18	2.000000e-02	-9.078367e-23	2.000000e-02	-9.148760e-18	2.000000e-02	-9.078367e-23	9.148760e-18	9.078367e-23	-2.000000e-02	-2.000000e-02	2.000000e-11	2.000000e-13	2.000000e-11	2.000000e-18
2.367187499999999e-09	1.000000e+00	-1.728099e-16	1.000000e+00	-1.724433e-21	1.000000e+00	1.728099e-16	1.000000e+00	1.724433e-21	2.000000e-02	3.456198e-18	2.000000e-02	3.448867e-23	2.000000e-02	3.456198e-18	2.000000e-02	3.448867e-23	-3.456198e-18	-3.448867e-23	-2.000000e-02	-2.000000e-02	2.000000e-11	2.000000e-13	2.000000e-11	2.000000e-18
2.416015624999999e-09	1.000000e+00	6.517744e-17	1.000000e+00	6.569270e-22	1.000000e+00	-6.517744e-17	1.000000e+00	-6.569270e-22	2.000000e-02	-1.303549e-18	2.000000e-02	-1.313854e-23	2.000000e-02	-1.303549e-18	2.000000e-02	-1.313854e-23	1.303549e-18	1.313854e-23	-2.000000e-02	-2.000000e-02	2.000000e-11	2.000000e-13	2.000000e-11	2.000000e-18
2.464843749999999e-09	1.000000e+00	-2.451629e-17	1.000000e+00	-2.463476e-22	1.000000e+00	2.451629e-17	1.000000e+00	2.463476e-22	2.000000e-02	4.903257e-19	2.000000e-02	4.926953e-24	2.000000e-02	4.903257e-19	2.000000e-02	4.926953e-24	-4.903257e-19	-4.926953e-24	-2.000000e-02	-2.000000e-02	2.000000e-11	2.000000e-13	2.000000e-11	2.000000e-18
2.513671874999999e-09	1.000000e+00	1.016529e-17	1.000000e+00	9.123987e-23	1.000000e+00	-1.016529e-17	1.000000e+00	-9.123987e-23	2.000000e-02	-2.033058e-19	2.000000e-02	-1.824797e-24	2.000000e-02	-2.033058e-19	2.000000e-02	-1.824797e-24	2.033058e-19	1.824797e-24	-2.000000e-02	-2.000000e-02	2.000000e-11	2.000000e-13	2.000000e-11	2.000000e-18
2.562499999999999e-09	1.000000e+00	-3.587749e-18	1.000000e+00	-3.649595e-23	1.000000e+00	3.587749e-18	1.000000e+00	3.649595e-23	2.000000e-02	7.175498e-20	2.000000e-02	7.299189e-25	2.000000e-02	7.175498e-20	2.000000e-02	7.299189e-25	-7.175498e-20	-7.299189e-25	-2.000000e-02	-2.000000e-02	2.000000e-11	2.000000e-13	2.000000e-11	2.000000e-18
2.611328124999998e-09	1.000000e+00	1.195916e-18	1.000000e+00	1.824797e-23	1.000000e+00	-1.195916e-18	1.000000e+00	-1.824797e-23	2.000000e-02	-2.391833e-20	2.000000e-02	-3.649594e-25	2.000000e-02	-2.391833e-20	2.000000e-02	-3.649594e-25	2.391833e-20	3.649594e-25	-2.000000e-02	-2.000000e-02	2.000000e-11	2.000000e-13	2.000000e-11	2.000000e-18
2.660156249999998e-09	1.000000e+00	-5.979582e-19	1.000000e+00	-4.561993e-24	1.000000e+00	5.979582e-19	1.000000e+00	4.561993e-24	2.000000e-02	1.195916e-20	2.000000e-02	9.123986e-26	2.000000e-02	1.195916e-20	2.000000e-02	9.123986e-26	-1.195916e-20	-9.123986e-26	-2.000000e-02	-2.000000e-02	2.000000e-11	2.000000e-13	2.000000e-11	2.000000e-18
2.708984374999998e-09	1.000000e+00	-5.979582e-19	1.000000e+00	4.561993e-24	1.000000e+00	5.979582e-19	1.000000e+00	-4.561993e-24	2.000000e-02	1.195916e-20	2.000000e-02	-9.123986e-26	2.000000e-02	1.195916e-20	2.000000e-02	-9.123986e-26	-1.195916e-20	9.123986e-26	-2.000000e-02	-2.000000e-02	2.000000e-11	2.000000e-13	2.000000e-11	2.000000e-18
2.757812499999998e-09	1.000000e+00	-5.979582e-19	1.000000e+00	-4.561993e-24	1.000000e+00	5.979582e-19	1.000000e+00	4.561993e-24	2.000000e-02	1.195916e-20	2.000000e-02	9.123986e-26	2.000000e-02	1.195916e-20	2.000000e-02	9.123986e-26	-1.195916e-20	-9.123986e-26	-2.000000e-02	-2.000000e-02	2.000000e-11	2.000000e-13	2.000000e-11	2.000000e-18
2.806640624999998e-09	1.000000e+00	-5.979582e-19	1.000000e+00	4.561993e-24	1.000000e+00	5.979582e-19	1.000000e+00	-4.561993e-24	2.000000e-02	1.195916e-20	2.000000e-02	-9.123986e-26	2.000000e-02	1.195916e-20	2.000000e-02	-9.123986e-26	-1.195916e-20	9.123986e-26	-2.000000e-02	-2.000000e-02	2.000000e-11	2.000000e-13	2.000000e-11	2.000000e-18
2.855468749999998e-09	1.000000e+00	-5.979582e-19	1.000000e+00	-4.561993e-24	1.000000e+00	5.979582e-19	1.000000e+00	4.561993e-24	2.000000e-02	1.195916e-20	2.000000e-02	9.123986e-26	2.000000e-02	1.195916e-20	2.000000e-02	9.123986e-26	-1.195916e-20	-9.123986e-26	-2.000000e-02	-2.000000e-02	2.000000e-11	2.000000e-13	2.000000e-11	2.000000e-18
2.904296874999998e-09	1.000000e+00	-5.979582e-19	1.000000e+00	4.561993e-24	1.000000e+00	5.979582e-19	1.000000e+00	-4.561993e-24	2.000000e-02	1.195916e-20	2.000000e-02	-9.123986e-26	2.000000e-02	1.195916e-20	2.000000e-02	-9.123986e-26	-1.195916e-20	9.123986e-26	-2.000000e-02	-2.000000e-02	2.000000e-11	2.000000e-13	2.000000e-11	2.000000e-18
2.953124999999998e-09	1.000000e+00	-5.979582e-19	1.000000e+00	-4.561993e-24	1.000000e+00	5.979582e-19	1.000000e+00	4.561993e-24	2.000000e-02	1.195916e-20	2.000000e-02	9.123986e-26	2.000000e-02	1.195916e-20	2.000000e-02	9.123986e-26	-1.195916e-20	-9.123986e-26	-2.000000e-02	-2.000000e-02	2.000000e-11	2.000000e-13	2.000000e-11	2.000000e-18
3.001953124999998e-09	1.000000e+00	-5.979582e-19	1.000000e+00	4.561993e-24	1.000000e+00	5.979582e-19	1.000000e+00	-4.561993e-24	2.000000e-02	1.195916e-20	2.000000e-02	-9.123986e-26	2.000000e-02	1.195916e-20	2.000000e-02	-9.123986e-26	-1.195916e-20	9.123986e-26	-2.000000e-02	-2.000000e-02	2.000000e-11	2.000000e-13	2.000000e-11	2.000000e-18
3.050781249999998e-09	1.000000e+00	-5.979582e-19	1.000000e+00	-4.561993e-24	1.000000e+00	5.979582e-19	1.000000e+00	4.561993e-24	2.000000e-02	1.195916e-20	2.000000e-02	9.123986e-26	2.000000e-02	1.195916e-20	2.000000e-02	9.123986e-26	-1.195916e-20	-9.123986e-26	-2.000000e-02	-2.000000e-02	2.000000e-11	2.000000e-13	2.000000e-11	2.000000e-18
3.099609374999998e-09	1.000000e+00	-5.979582e-19	1.000000e+00	4.561993e-24	1.000000e+00	5.979582e-19	1.000000e+00	-4.561993e-24	2.000000e-02	1.195916e-20	2.000000e-02	-9.123986e-26	2.000000e-02	1.195916e-20	2.000000e-02	-9.123986e-26	-1.195916e-20	9.123986e-26	-2.000000e-02	-2.000000e-02	2.000000e-11	2.000000e-13	2.000000e-11	2.000000e-18
3.148437499999998e-09	1.000000e+00	-5.979582e-19	1.000000e+00	-4.561993e-24	1.000000e+00	5.979582e-19	1.000000e+00	4.561993e-24	2.000000e-02	1.195916e-20	2.000000e-02	9.123986e-26	2.000000e-02	1.195916e-20	2.000000e-02	9.123986e-26	-1.195916e-20	-9.123986e-26	-2.000000e-02	-2.000000e-02	2.000000e-11	2.000000e-13	2.000000e-11	2.000000e-18
3.197265624999998e-09	1.000000e+00	-5.979582e-19	1.000000e+00	4.561993e-24	1.000000e+00	5.979582e-19	1.000000e+00	-4.561993e-24	2.000000e-02	1.195916e-20	2.000000e-02	-9.123986e-26	2.000000e-02	1.195916e-20	2.000000e-02	-9.123986e-26	-1.195916e-20	9.123986e-26	-2.000000e-02	-2.000000e-02	2.000000e-11	2.000000e-13	2.000000e-11	2.000000e-18
3.246093749999998e-09	1.000000e+00	-5.979582e-19	1.000000e+00	-4.561993e-24	1.000000e+00	5.979582e-19	1.000000e+00	4.561993e-24	2.000000e-02	1.195916e-20	2.000000e-02	9.123986e-26	2.000000e-02	1.195916e-20	2.000000e-02	9.123986e-26	-1.195916e-20	-9.123986e-26	-2.000000e-02	-2.000000e-02	2.000000e-11	2.000000e-13	2.000000e-11	2.000000e-18
3.294921874999998e-09	1.000000e+00	-5.979582e-19	1.000000e+00	4.561993e-24	1.000000e+00	5.979582e-19	1.000000e+00	-4.561993e-24	2.000000e-02	1.195916e-20	2.000000e-02	-9.123986e-26	2.000000e-02	1.195916e-20	2.000000e-02	-9.123986e-26	-1.195916e-20	9.123986e-26	-2.000000e-02	-2.000000e-02	2.000000e-11	2.000000e-13	2.000000e-11	2.000000e-18
3.343749999999998e-09	1.000000e+00	-5.979582e-19	1.000000e+00	-4.561993e-24	1.000000e+00	5.979582e-19	1.000000e+00	4.561993e-24	2.000000e-02	1.195916e-20	2.000000e-02	9.123986e-26	2.000000e-02	1.195916e-20	2.000000e-02	9.123986e-26	-1.195916e-20	-9.123986e-26	-2.000000e-02	-2.000000e-02	2.000000e-11	2.000000e-13	2.000000e-11	2.000000e-18
3.392578124999998e-09	1.000000e+00	-5.979582e-19	1.000000e+00	4.561993e-24	1.000000e+00	5.979582e-19	1.000000e+00	-4.561993e-24	2.000000e-02	1.195916e-20	2.000000e-02	-9.123986e-26	2.000000e-02	1.195916e-20	2.000000e-02	-9.123986e-26	-1.195916e-20	9.123986e-26	-2.000000e-02	-2.000000e-02	2.000000e-11	2.000000e-13	2.000000e-11	2.000000e-18
3.441406249999998e-09	1.000000e+00	-5.979582e-19	1.000000e+00	-4.561993e-24	1.000000e+00	5.979582e-19	1.000000e+00	4.561993e-24	2.000000e-02	1.195916e-20	2.000000e-02	9.123986e-26	2.000000e-02	1.195916e-20	2.000000e-02	9.123986e-26	-1.195916e-20	-9.123986e-26	-2.000000e-02	-2.000000e-02	2.000000e-11	2.000000e-13	2.000000e-11	2.000000e-18
3.490234374999998e-09	1.000000e+00	-5.979582e-19	1.000000e+00	4.561993e-24	1.000000e+00	5.979582e-19	1.000000e+00	-4.561993e-24	2.000000e-02	1.195916e-20	2.000000e-02	-9.123986e-26	2.000000e-02	1.195916e-20	2.000000e-02	-9.123986e-26	-1.195916e-20	9.123986e-26	-2.000000e-02	-2.000000e-02	2.000000e-11	2.000000e-13	2.000000e-11	2.000000e-18
3.539062499999997e-09	1.000000e+00	-5.979582e-19	1.000000e+00	-4.561993e-24	1.000000e+00	5.979582e-19	1.000000e+00	4.561993e-24	2.000000e-02	1.195916e-20	2.000000e-02	9.123986e-26	2.000000e-02	1.195916e-20	2.000000e-02	9.123986e-26	-1.195916e-20	-9.123986e-26	-2.000000e-02	-2.000000e-02	2.000000e-11	2.000000e-13	2.000000e-11	2.000000e-18
3.587890624999997e-09	1.000000e+00	-5.979582e-19	1.000000e+00	4.561993e-24	1.000000e+00	5.979582e-19	1.000000e+00	-4.561993e-24	2.000000e-02	1.195916e-20	2.000000e-02	-9.123986e-26	2.000000e-02	1.195916e-20	2.000000e-02	-9.123986e-26	-1.195916e-20	9.123986e-26	-2.000000e-02	-2.000000e-02	2.000000e-11	2.000000e-13	2.000000e-11	2.000000e-18
3.636718749999997e-09	1.000000e+00	-5.979582e-19	1.000000e+00	-4.561993e-24	1.000000e+00	5.979582e-19	1.000000e+00	4.561993e-24	2.000000e-02	1.195916e-20	2.000000e-02	9.123986e-26	2.000000e-02	1.195916e-20	2.000000e-02	9.123986e-26	-1.195916e-20	-9.123986e-26	-2.000000e-02	-2.000000e-02	2.000000e-11	2.000000e-13	2.000000e-11	2.000000e-18
3.685546874999997e-09	1.000000e+00	-5.979582e-19	1.000000e+00	4.561993e-24	1.000000e+00	5.979582e-19	1.000000e+00	-4.561993e-24	2.000000e-02	1.195916e-20	2.000000e-02	-9.123986e-26	2.000000e-02	1.195916e-20	2.000000e-02	-9.123986e-26	-1.195916e-20	9.123986e-26	-2.000000e-02	-2.000000e-02	2.000000e-11	2.000000e-13	2.000000e-11	2.000000e-18
3.734374999999998e-09	1.000000e+00	-5.979582e-19	1.000000e+00	-4.561993e-24	1.000000e+00	5.979582e-19	1.000000e+00	4.561993e-24	2.000000e-02	1.195916e-20	2.000000e-02	9.123986e-26	2.000000e-02	1.195916e-20	2.000000e-02	9.123986e-26	-1.195916e-20	-9.123986e-26	-2.000000e-02	-2.000000e-02	2.000000e-11	2.000000e-13	2.000000e-11	2.000000e-18
3.783203124999998e-09	1.000000e+00	-5.979582e-19	1.000000e+00	4.561993e-24	1.000000e+00	5.979582e-19	1.000000e+00	-4.561993e-24	2.000000e-02	1.195916e-20	2.000000e-02	-9.123986e-26	2.000000e-02	1.195916e-20	2.000000e-02	-9.123986e-26	-1.195916e-20	9.123986e-26	-2.000000e-02	-2.000000e-02	2.000000e-11	2.000000e-13	2.000000e-11	2.000000e-18
3.832031249999998e-09	1.000000e+00	-5.979582e-19	1.000000e+00	-4.561993e-24	1.000000e+00	5.979582e-19	1.000000e+00	4.561993e-24	2.000000e-02	1.195916e-20	2.000000e-02	9.123986e-26	2.000000e-02	1.195916e-20	2.000000e-02	9.123986e-26	-1.195916e-20	-9.123986e-26	-2.000000e-02	-2.000000e-02	2.000000e-11	2.000000e-13	2.000000e-11	2.000000e-18
3.880859374999999e-09	1.000000e+00	-5.979582e-19	1.000000e+00	4.561993e-24	1.000000e+00	5.979582e-19	1.000000e+00	-4.561993e-24	2.000000e-02	1.195916e-20	2.000000e-02	-9.123986e-26	2.000000e-02	1.195916e-20	2.000000e-02	-9.123986e-26	-1.195916e-20	9.123986e-26	-2.000000e-02	-2.000000e-02	2.000000e-11	2.000000e-13	2.000000e-11	2.000000e-18
3.929687499999999e-09	1.000000e+00	-5.979582e-19	1.000000e+00	-4.561993e-24	1.000000e+00	5.979582e-19	1.000000e+00	4.561993e-24	2.000000e-02	1.195916e-20	2.000000e-02	9.123986e-26	2.000000e-02	1.195916e-20	2.000000e-02	9.123986e-26	-1.195916e-20	-9.123986e-26	-2.000000e-02	-2.000000e-02	2.000000e-11	2.000000e-13	2.000000e-11	2.000000e-18
3.978515624999999e-09	1.000000e+00	-5.979582e-19	1.000000e+00	4.561993e-24	1.000000e+00	5.979582e-19	1.000000e+00	-4.561993e-24	2.000000e-02	1.195916e-20	2.000000e-02	-9.123986e-26	2.000000e-02	1.195916e-20	2.000000e-02	-9.123986e-26	-1.195916e-20	9.123986e-26	-2.000000e-02	-2.000000e-02	2.000000e-11	2.000000e-13	2.000000e-11	2.000000e-18
4.027343750000000e-09	1.000000e+00	-5.979582e-19	1.000000e+00	-4.561993e-24	1.000000e+00	5.979582e-19	1.000000e+00	4.561993e-24	2.000000e-02	1.195916e-20	2.000000e-02	9.123986e-26	2.000000e-02	1.195916e-20	2.000000e-02	9.123986e-26	-1.195916e-20	-9.123986e-26	-2.000000e-02	-2.000000e-02	2.000000e-11	2.000000e-13	2.000000e-11	2.000000e-18
4.076171875000000e-09	1.000000e+00	-5.979582e-19	1.000000e+00	4.561993e-24	1.000000e+00	5.979582e-19	1.000000e+00	-4.561993e-24	2.000000e-02	1.195916e-20	2.000000e-02	-9.123986e-26	2.000000e-02	1.195916e-20	2.000000e-02	-9.123986e-26	-1.195916e-20	9.123986e-26	-2.000000e-02	-2.000000e-02	2.000000e-11	2.000000e-13	2.000000e-11	2.000000e-18
4.125000000000001e-09	1.000000e+00	-5.979582e-19	1.000000e+00	-4.561993e-24	1.000000e+00	5.979582e-19	1.000000e+00	4.561993e-24	2.000000e-02	1.195916e-20	2.000000e-02	9.123986e-26	2.000000e-02	1.195916e-20	2.000000e-02	9.123986e-26	-1.195916e-20	-9.123986e-26	-2.000000e-02	-2.000000e-02	2.000000e-11	2.000000e-13	2.000000e-11	2.000000e-18
4.173828125000001e-09	1.000000e+00	-5.979582e-19	1.000000e+00	4.561993e-24	1.000000e+00	5.979582e-19	1.000000e+00	-4.561993e-24	2.000000e-02	1.195916e-20	2.000000e-02	-9.123986e-26	2.000000e-02	1.195916e-20	2.000000e-02	-9.123986e-26	-1.195916e-20	9.123986e-26	-2.000000e-02	-2.000000e-02	2.000000e-11	2.000000e-13	2.000000e-11	2.000000e-18
4.222656250000001e-09	1.000000e+00	-5.979582e-19	1.000000e+00	-4.561993e-24	1.000000e+00	5.979582e-19	1.000000e+00	4.561993e-24	2.000000e-02	1.195916e-20	2.000000e-02	9.123986e-26	2.000000e-02	1.195916e-20	2.000000e-02	9.123986e-26	-1.195916e-20	-9.123986e-26	-2.000000e-02	-2.000000e-02	2.000000e-11	2.000000e-13	2.000000e-11	2.000000e-18
4.271484375000002e-09	1.000000e+00	-5.979582e-19	1.000000e+00	4.561993e-24	1.000000e+00	5.979582e-19	1.000000e+00	-4.561993e-24	2.000000e-02	1.195916e-20	2.000000e-02	-9.123986e-26	2.000000e-02	1.195916e-20	2.000000e-02	-9.123986e-26	-1.195916e-20	9.123986e-26	-2.000000e-02	-2.000000e-02	2.000000e-11	2.000000e-13	2.000000e-11	2.000000e-18
4.320312500000002e-09	1.000000e+00	-5.979582e-19	1.000000e+00	-4.561993e-24	1.000000e+00	5.979582e-19	1.000000e+00	4.561993e-24	2.000000e-02	1.195916e-20	2.000000e-02	9.123986e-26	2.000000e-02	1.195916e-20	2.000000e-02	9.123986e-26	-1.195916e-20	-9.123986e-26	-2.000000e-02	-2.000000e-02	2.000000e-11	2.000000e-13	2.000000e-11	2.000000e-18
4.369140625000002e-09	1.000000e+00	-5.979582e-19	1.000000e+00	4.561993e-24	1.000000e+00	5.979582e-19	1.000000e+00	-4.561993e-24	2.000000e-02	1.195916e-20	2.000000e-02	-9.123986e-26	2.000000e-02	1.195916e-20	2.000000e-02	-9.123986e-26	-1.195916e-20	9.123986e-26	-2.000000e-02	-2.000000e-02	2.000000e-11	2.000000e-13	2.000000e-11	2.000000e-18
4.417968750000003e-09	1.000000e+00	-5.979582e-19	1.000000e+00	-4.561993e-24	1.000000e+00	5.979582e-19	1.000000e+00	4.561993e-24	2.000000e-02	1.195916e-20	2.000000e-02	9.123986e-26	2.000000e-02	1.195916e-20	2.000000e-02	9.123986e-26	-1.195916e-20	-9.123986e-26	-2.000000e-02	-2.000000e-02	2.000000e-11	2.000000e-13	2.000000e-11	2.000000e-18
4.466796875000003e-09	1.000000e+00	-5.979582e-19	1.000000e+00	4.561993e-24	1.000000e+00	5.979582e-19	1.000000e+00	-4.561993e-24	2.000000e-02	1.195916e-20	2.000000e-02	-9.123986e-26	2.000000e-02	1.195916e-20	2.000000e-02	-9.123986e-26	-1.195916e-20	9.123986e-26	-2.000000e-02	-2.000000e-02	2.000000e-11	2.000000e-13	2.000000e-11	2.000000e-18
4.515625000000003e-09	1.000000e+00	-5.979582e-19	1.000000e+00	-4.561993e-24	1.000000e+00	5.979582e-19	1.000000e+00	4.561993e-24	2.000000e-02	1.195916e-20	2.000000e-02	9.123986e-26	2.000000e-02	1.195916e-20	2.000000e-02	9.123986e-26	-1.195916e-20	-9.123986e-26	-2.000000e-02	-2.000000e-02	2.000000e-11	2.000000e-13	2.000000e-11	2.000000e-18
4.564453125000004e-09	1.000000e+00	-5.979582e-19	1.000000e+00	4.561993e-24	1.000000e+00	5.979582e-19	1.000000e+00	-4.561993e-24	2.000000e-02	1.195916e-20	2.000000e-02	-9.123986e-26	2.000000e-02	1.195916e-20	2.000000e-02	-9.123986e-26	-1.195916e-20	9.123986e-26	-2.000000e-02	-2.000000e-02	2.000000e-11	2.000000e-13	2.000000e-11	2.000000e-18
4.613281250000004e-09	1.000000e+00	-5.979582e-19	1.000000e+00	-4.561993e-24	1.000000e+00	5.979582e-19	1.000000e+00	4.561993e-24	2.000000e-02	1.195916e-20	2.000000e-02	9.123986e-26	2.000000e-02	1.195916e-20	2.000000e-02	9.123986e-26	-1.195916e-20	-9.123986e-26	-2.000000e-02	-2.000000e-02	2.000000e-11	2.000000e-13	2.000000e-11	2.000000e-18
4.662109375000004e-09	1.000000e+00	-5.979582e-19	1.000000e+00	4.561993e-24	1.000000e+00	5.979582e-19	1.000000e+00	-4.561993e-24	2.000000e-02	1.195916e-20	2.000000e-02	-9.123986e-26	2.000000e-02	1.195916e-20	2.000000e-02	-9.123986e-26	-1.195916e-20	9.123986e-26	-2.000000e-02	-2.000000e-02	2.000000e-11	2.000000e-13	2.000000e-11	2.000000e-18
4.710937500000005e-09	1.000000e+00	-5.979582e-19	1.000000e+00	-4.561993e-24	1.000000e+00	5.979582e-19	1.000000e+00	4.561993e-24	2.000000e-02	1.195916e-20	2.000000e-02	9.123986e-26	2.000000e-02	1.195916e-20	2.000000e-02	9.123986e-26	-1.195916e-20	-9.123986e-26	-2.000000e-02	-2.000000e-02	2.000000e-11	2.000000e-13	2.000000e-11	2.000000e-18
4.759765625000005e-09	1.000000e+00	-5.979582e-19	1.000000e+00	4.561993e-24	1.000000e+00	5.979582e-19	1.000000e+00	-4.561993e-24	2.000000e-02	1.195916e-20	2.000000e-02	-9.123986e-26	2.000000e-02	1.195916e-20	2.000000e-02	-9.123986e-26	-1.195916e-20	9.123986e-26	-2.000000e-02	-2.000000e-02	2.000000e-11	2.000000e-13	2.000000e-11	2.000000e-18
4.808593750000006e-09	1.000000e+00	-5.979582e-19	1.000000e+00	-4.561993e-24	1.000000e+00	5.979582e-19	1.000000e+00	4.561993e-24	2.000000e-02	1.195916e-20	2.000000e-02	9.123986e-26	2.000000e-02	1.195916e-20	2.000000e-02	9.123986e-26	-1.195916e-20	-9.123986e-26	-2.000000e-02	-2.000000e-02	2.000000e-11	2.000000e-13	2.000000e-11	2.000000e-18
4.857421875000006e-09	1.000000e+00	-5.979582e-19	1.000000e+00	4.561993e-24	1.000000e+00	5.979582e-19	1.000000e+00	-4.561993e-24	2.000000e-02	1.195916e-20	2.000000e-02	-9.123986e-26	2.000000e-02	1.195916e-20	2.000000e-02	-9.123986e-26	-1.195916e-20	9.123986e-26	-2.000000e-02	-2.000000e-02	2.000000e-11	2.000000e-13	2.000000e-11	2.000000e-18
4.906250000000006e-09	1.000000e+00	-5.979582e-19	1.000000e+00	-4.561993e-24	1.000000e+00	5.979582e-19	1.000000e+00	4.561993e-24	2.000000e-02	1.195916e-20	2.000000e-02	9.123986e-26	2.000000e-02	1.195916e-20	2.000000e-02	9.123986e-26	-1.195916e-20	-9.123986e-26	-2.000000e-02	-2.000000e-02	2.000000e-11	2.000000e-13	2.000000e-11	2.000000e-18
4.955078125000007e-09	1.000000e+00	-5.979582e-19	1.000000e+00	4.561993e-24	1.000000e+00	5.979582e-19	1.000000e+00	-4.561993e-24	2.000000e-02	1.195916e-20	2.000000e-02	-9.123986e-26	2.000000e-02	1.195916e-20	2.000000e-02	-9.123986e-26	-1.195916e-20	9.123986e-26	-2.000000e-02	-2.000000e-02	2.000000e-11	2.000000e-13	2.000000e-11	2.000000e-18
5.003906250000007e-09	1.000000e+00	-5.979582e-19	1.000000e+00	-4.561993e-24	1.000000e+00	5.979582e-19	1.000000e+00	4.561993e-24	2.000000e-02	1.195916e-20	2.000000e-02	9.123986e-26	2.000000e-02	1.195916e-20	2.000000e-02	9.123986e-26	-1.195916e-20	-9.123986e-26	-2.000000e-02	-2.000000e-02	2.000000e-11	2.000000e-13	2.000000e-11	2.000000e-18
5.052734375000007e-09	1.000000e+00	-5.979582e-19	1.000000e+00	4.561993e-24	1.000000e+00	5.979582e-19	1.000000e+00	-4.561993e-24	2.000000e-02	1.195916e-20	2.000000e-02	-9.123986e-26	2.000000e-02	1.195916e-20	2.000000e-02	-9.123986e-26	-1.195916e-20	9.123986e-26	-2.000000e-02	-2.000000e-02	2.000000e-11	2.000000e-13	2.000000e-11	2.000000e-18
5.101562500000008e-09	1.000000e+00	-5.979582e-19	1.000000e+00	-4.561993e-24	1.000000e+00	5.979582e-19	1.000000e+00	4.561993e-24	2.000000e-02	1.195916e-20	2.000000e-02	9.123986e-26	2.000000e-02	1.195916e-20	2.000000e-02	9.123986e-26	-1.195916e-20	-9.123986e-26	-2.000000e-02	-2.000000e-02	2.000000e-11	2.000000e-13	2.000000e-11	2.000000e-18
5.150390625000008e-09	1.000000e+00	-5.979582e-19	1.000000e+00	4.561993e-24	1.000000e+00	5.979582e-19	1.000000e+00	-4.561993e-24	2.000000e-02	1.195916e-20	2.000000e-02	-9.123986e-26	2.000000e-02	1.195916e-20	2.000000e-02	-9.123986e-26	-1.195916e-20	9.123986e-26	-2.000000e-02	-2.000000e-02	2.000000e-11	2.000000e-13	2.000000e-11	2.000000e-18
5.199218750000008e-09	1.000000e+00	-5.979582e-19	1.000000e+00	-4.561993e-24	1.000000e+00	5.979582e-19	1.000000e+00	4.561993e-24	2.000000e-02	1.195916e-20	2.000000e-02	9.123986e-26	2.000000e-02	1.195916e-20	2.000000e-02	9.123986e-26	-1.195916e-20	-9.123986e-26	-2.000000e-02	-2.000000e-02	2.000000e-11	2.000000e-13	2.000000e-11	2.000000e-18
5.248046875000009e-09	1.000000e+00	-5.979582e-19	1.000000e+00	4.561993e-24	1.000000e+00	5.979582e-19	1.000000e+00	-4.561993e-24	2.000000e-02	1.195916e-20	2.000000e-02	-9.123986e-26	2.000000e-02	1.195916e-20	2.000000e-02	-9.123986e-26	-1.195916e-20	9.123986e-26	-2.000000e-02	-2.000000e-02	2.000000e-11	2.000000e-13	2.000000e-11	2.000000e-18
5.296875000000009e-09	1.000000e+00	-5.979582e-19	1.000000e+00	-4.561993e-24	1.000000e+00	5.979582e-19	1.000000e+00	4.561993e-24	2.000000e-02	1.195916e-20	2.000000e-02	9.123986e-26	2.000000e-02	1.195916e-20	2.000000e-02	9.123986e-26	-1.195916e-20	-9.123986e-26	-2.000000e-02	-2.000000e-02	2.000000e-11	2.000000e-13	2.000000e-11	2.000000e-18
5.345703125000010e-09	1.000000e+00	-5.979582e-19	1.000000e+00	4.561993e-24	1.000000e+00	5.979582e-19	1.000000e+00	-4.561993e-24	2.000000e-02	1.195916e-20	2.000000e-02	-9.123986e-26	2.000000e-02	1.195916e-20	2.000000e-02	-9.123986e-26	-1.195916e-20	9.123986e-26	-2.000000e-02	-2.000000e-02	2.000000e-11	2.000000e-13	2.000000e-11	2.000000e-18
5.394531250000010e-09	1.000000e+00	-5.979582e-19	1.000000e+00	-4.561993e-24	1.000000e+00	5.979582e-19	1.000000e+00	4.561993e-24	2.000000e-02	1.195916e-20	2.000000e-02	9.123986e-26	2.000000e-02	1.195916e-20	2.000000e-02	9.123986e-26	-1.195916e-20	-9.123986e-26	-2.000000e-02	-2.000000e-02	2.000000e-11	2.000000e-13	2.000000e-11	2.000000e-18
